하차인원수,위도,경도,시간대
25058.5,37.491897,127.007917,14
20468.0,37.491897,127.007917,15
22799.5,37.491897,127.007917,16
25660.5,37.491897,127.007917,17
27431.5,37.491897,127.007917,18
19365.5,37.491897,127.007917,19
11325.5,37.491897,127.007917,20
10794.5,37.491897,127.007917,21
10502.0,37.491897,127.007917,22
5880.0,37.491897,127.007917,23
1505.5,37.491897,127.007917,0
12.5,37.491897,127.007917,1
0.0,37.491897,127.007917,2
0.0,37.491897,127.007917,3
11.5,37.614805,127.065851,4
1660.75,37.614805,127.065851,5
5109.25,37.614805,127.065851,6
7227.75,37.614805,127.065851,7
14588.25,37.614805,127.065851,8
10580.0,37.614805,127.065851,9
10063.25,37.614805,127.065851,10
12434.75,37.614805,127.065851,11
13344.75,37.614805,127.065851,12
14829.25,37.614805,127.065851,13
15230.5,37.614805,127.065851,14
19432.0,37.614805,127.065851,15
25635.75,37.614805,127.065851,16
32154.0,37.614805,127.065851,17
51942.0,37.614805,127.065851,18
43252.5,37.614805,127.065851,19
24498.25,37.614805,127.065851,20
21975.25,37.614805,127.065851,21
20587.75,37.614805,127.065851,22
13125.0,37.614805,127.065851,23
4093.75,37.614805,127.065851,0
12.0,37.614805,127.065851,1
0.0,37.614805,127.065851,2
0.0,37.614805,127.065851,3
0.5,37.435047,126.902295,4
2424.0,37.435047,126.902295,5
5810.0,37.435047,126.902295,6
11399.25,37.435047,126.902295,7
15384.25,37.435047,126.902295,8
10808.0,37.435047,126.902295,9
9085.5,37.435047,126.902295,10
6691.0,37.435047,126.902295,11
7394.25,37.435047,126.902295,12
8572.0,37.435047,126.902295,13
9113.5,37.435047,126.902295,14
11495.0,37.435047,126.902295,15
13859.5,37.435047,126.902295,16
21621.75,37.435047,126.902295,17
32162.0,37.435047,126.902295,18
25232.0,37.435047,126.902295,19
15125.0,37.435047,126.902295,20
15040.5,37.435047,126.902295,21
12772.75,37.435047,126.902295,22
7590.5,37.435047,126.902295,23
533.75,37.435047,126.902295,0
0.0,37.435047,126.902295,1
0.0,37.435047,126.902295,2
0.0,37.435047,126.902295,3
0.0,37.505431,127.106979,4
507.375,37.505431,127.106979,5
2877.375,37.505431,127.106979,6
6716.375,37.505431,127.106979,7
16050.5,37.505431,127.106979,8
14921.375,37.505431,127.106979,9
11004.5,37.505431,127.106979,10
11557.625,37.505431,127.106979,11
12409.125,37.505431,127.106979,12
13420.875,37.505431,127.106979,13
13246.0,37.505431,127.106979,14
13576.125,37.505431,127.106979,15
16186.875,37.505431,127.106979,16
21058.0,37.505431,127.106979,17
30264.5,37.505431,127.106979,18
22328.125,37.505431,127.106979,19
13165.375,37.505431,127.106979,20
11756.25,37.505431,127.106979,21
11083.625,37.505431,127.106979,22
6682.125,37.505431,127.106979,23
2208.75,37.505431,127.106979,0
25.75,37.505431,127.106979,1
0.25,37.505431,127.106979,2
0.0,37.505431,127.106979,3
3.25,37.504503,127.049008,4
6029.75,37.504503,127.049008,5
39293.25,37.504503,127.049008,6
111641.75,37.504503,127.049008,7
279350.25,37.504503,127.049008,8
224024.75,37.504503,127.049008,9
104823.0,37.504503,127.049008,10
63284.25,37.504503,127.049008,11
57221.5,37.504503,127.049008,12
64636.0,37.504503,127.049008,13
53817.0,37.504503,127.049008,14
47443.25,37.504503,127.049008,15
47172.5,37.504503,127.049008,16
53310.75,37.504503,127.049008,17
58703.25,37.504503,127.049008,18
36962.25,37.504503,127.049008,19
22137.75,37.504503,127.049008,20
19405.25,37.504503,127.049008,21
17435.0,37.504503,127.049008,22
10560.25,37.504503,127.049008,23
4474.5,37.504503,127.049008,0
169.25,37.504503,127.049008,1
1.75,37.504503,127.049008,2
0.0,37.504503,127.049008,3
0.0,37.53802,126.893525,4
1280.75,37.53802,126.893525,5
3945.25,37.53802,126.893525,6
14606.5,37.53802,126.893525,7
42231.75,37.53802,126.893525,8
19081.75,37.53802,126.893525,9
7645.25,37.53802,126.893525,10
7388.75,37.53802,126.893525,11
7337.0,37.53802,126.893525,12
8365.75,37.53802,126.893525,13
8111.75,37.53802,126.893525,14
8625.25,37.53802,126.893525,15
10168.25,37.53802,126.893525,16
12550.0,37.53802,126.893525,17
20594.5,37.53802,126.893525,18
16920.5,37.53802,126.893525,19
9698.0,37.53802,126.893525,20
9182.75,37.53802,126.893525,21
7980.25,37.53802,126.893525,22
5144.0,37.53802,126.893525,23
1769.75,37.53802,126.893525,0
4.25,37.53802,126.893525,1
0.0,37.53802,126.893525,2
0.0,37.53802,126.893525,3
0.0,37.51098,127.043593,4
1090.0,37.51098,127.043593,5
6534.25,37.51098,127.043593,6
18626.25,37.51098,127.043593,7
63835.5,37.51098,127.043593,8
49728.0,37.51098,127.043593,9
21817.5,37.51098,127.043593,10
14023.75,37.51098,127.043593,11
11871.5,37.51098,127.043593,12
12668.25,37.51098,127.043593,13
11728.5,37.51098,127.043593,14
10028.5,37.51098,127.043593,15
10526.5,37.51098,127.043593,16
12693.5,37.51098,127.043593,17
14612.5,37.51098,127.043593,18
10906.25,37.51098,127.043593,19
6970.75,37.51098,127.043593,20
6649.25,37.51098,127.043593,21
6358.75,37.51098,127.043593,22
3852.0,37.51098,127.043593,23
1320.0,37.51098,127.043593,0
3.75,37.51098,127.043593,1
0.0,37.51098,127.043593,2
0.0,37.51098,127.043593,3
2.25,37.300349,126.97075,4
1687.5,37.300349,126.97075,5
6778.75,37.300349,126.97075,6
9416.0,37.300349,126.97075,7
23620.0,37.300349,126.97075,8
17700.75,37.300349,126.97075,9
14776.25,37.300349,126.97075,10
14168.0,37.300349,126.97075,11
15086.25,37.300349,126.97075,12
17636.0,37.300349,126.97075,13
16730.25,37.300349,126.97075,14
20322.0,37.300349,126.97075,15
25841.75,37.300349,126.97075,16
39139.25,37.300349,126.97075,17
59449.75,37.300349,126.97075,18
49990.0,37.300349,126.97075,19
30293.5,37.300349,126.97075,20
26256.0,37.300349,126.97075,21
22724.25,37.300349,126.97075,22
15362.5,37.300349,126.97075,23
2455.5,37.300349,126.97075,0
0.5,37.300349,126.97075,1
0.0,37.300349,126.97075,2
0.0,37.300349,126.97075,3
2.0,37.544581,127.055961,4
3953.0,37.544581,127.055961,5
30246.0,37.544581,127.055961,6
73112.5,37.544581,127.055961,7
267381.75,37.544581,127.055961,8
155180.25,37.544581,127.055961,9
70452.25,37.544581,127.055961,10
54451.75,37.544581,127.055961,11
58128.75,37.544581,127.055961,12
63587.75,37.544581,127.055961,13
60350.5,37.544581,127.055961,14
58980.5,37.544581,127.055961,15
58695.75,37.544581,127.055961,16
62582.5,37.544581,127.055961,17
69699.75,37.544581,127.055961,18
41939.5,37.544581,127.055961,19
20888.0,37.544581,127.055961,20
16544.25,37.544581,127.055961,21
14385.0,37.544581,127.055961,22
11467.25,37.544581,127.055961,23
5585.25,37.544581,127.055961,0
895.75,37.544581,127.055961,1
2.0,37.544581,127.055961,2
0.0,37.544581,127.055961,3
1.25,36.916076,127.126964,4
585.5,36.916076,127.126964,5
2415.5,36.916076,127.126964,6
10725.0,36.916076,127.126964,7
17377.0,36.916076,127.126964,8
17011.25,36.916076,127.126964,9
7467.5,36.916076,127.126964,10
5453.25,36.916076,127.126964,11
9324.5,36.916076,127.126964,12
8319.0,36.916076,127.126964,13
5469.75,36.916076,127.126964,14
6052.0,36.916076,127.126964,15
6847.0,36.916076,127.126964,16
8080.0,36.916076,127.126964,17
8188.0,36.916076,127.126964,18
6334.0,36.916076,127.126964,19
5823.75,36.916076,127.126964,20
4994.25,36.916076,127.126964,21
4608.25,36.916076,127.126964,22
3830.0,36.916076,127.126964,23
975.75,36.916076,127.126964,0
0.0,36.916076,127.126964,1
0.0,36.916076,127.126964,2
0.0,36.916076,127.126964,3
5.25,37.245025,127.013222,4
894.25,37.245025,127.013222,5
2483.5,37.245025,127.013222,6
4151.5,37.245025,127.013222,7
3756.25,37.245025,127.013222,8
2797.75,37.245025,127.013222,9
2637.0,37.245025,127.013222,10
3035.5,37.245025,127.013222,11
3324.75,37.245025,127.013222,12
3221.0,37.245025,127.013222,13
3422.75,37.245025,127.013222,14
3937.75,37.245025,127.013222,15
5631.25,37.245025,127.013222,16
7076.5,37.245025,127.013222,17
12004.0,37.245025,127.013222,18
9440.5,37.245025,127.013222,19
6494.25,37.245025,127.013222,20
5657.25,37.245025,127.013222,21
4462.0,37.245025,127.013222,22
2717.5,37.245025,127.013222,23
904.0,37.245025,127.013222,0
0.0,37.245025,127.013222,1
0.0,37.245025,127.013222,2
0.0,37.245025,127.013222,3
2.25,37.187533,127.04318,4
724.25,37.187533,127.04318,5
2595.5,37.187533,127.04318,6
4177.0,37.187533,127.04318,7
9748.0,37.187533,127.04318,8
2396.25,37.187533,127.04318,9
1865.0,37.187533,127.04318,10
2318.25,37.187533,127.04318,11
2331.5,37.187533,127.04318,12
3099.0,37.187533,127.04318,13
3190.25,37.187533,127.04318,14
3180.5,37.187533,127.04318,15
5876.5,37.187533,127.04318,16
7280.5,37.187533,127.04318,17
8797.25,37.187533,127.04318,18
8104.5,37.187533,127.04318,19
5350.25,37.187533,127.04318,20
4751.25,37.187533,127.04318,21
4194.75,37.187533,127.04318,22
2293.75,37.187533,127.04318,23
204.0,37.187533,127.04318,0
0.0,37.187533,127.04318,1
0.0,37.187533,127.04318,2
0.0,37.187533,127.04318,3
13.75,37.482753,126.79544,4
2796.75,37.482753,126.79544,5
5038.75,37.482753,126.79544,6
7415.0,37.482753,126.79544,7
11783.75,37.482753,126.79544,8
10238.25,37.482753,126.79544,9
9819.75,37.482753,126.79544,10
9486.5,37.482753,126.79544,11
11329.5,37.482753,126.79544,12
10895.0,37.482753,126.79544,13
11105.5,37.482753,126.79544,14
12480.5,37.482753,126.79544,15
16391.75,37.482753,126.79544,16
20188.5,37.482753,126.79544,17
26410.25,37.482753,126.79544,18
22942.0,37.482753,126.79544,19
14474.5,37.482753,126.79544,20
13410.5,37.482753,126.79544,21
11994.25,37.482753,126.79544,22
9019.0,37.482753,126.79544,23
1035.0,37.482753,126.79544,0
0.25,37.482753,126.79544,1
0.0,37.482753,126.79544,2
0.0,37.482753,126.79544,3
0.25,37.656088,127.013252,4
212.0,37.656088,127.013252,5
975.0,37.656088,127.013252,6
1342.75,37.656088,127.013252,7
2727.0,37.656088,127.013252,8
2494.5,37.656088,127.013252,9
2443.0,37.656088,127.013252,10
2795.0,37.656088,127.013252,11
3203.75,37.656088,127.013252,12
3933.75,37.656088,127.013252,13
4015.25,37.656088,127.013252,14
4409.25,37.656088,127.013252,15
5021.0,37.656088,127.013252,16
5577.5,37.656088,127.013252,17
7391.25,37.656088,127.013252,18
7498.75,37.656088,127.013252,19
4790.25,37.656088,127.013252,20
3972.0,37.656088,127.013252,21
3262.5,37.656088,127.013252,22
2443.0,37.656088,127.013252,23
736.5,37.656088,127.013252,0
9.75,37.656088,127.013252,1
0.0,37.656088,127.013252,2
0.0,37.656088,127.013252,3
2.0,37.62124,127.013528,4
275.5,37.62124,127.013528,5
1604.75,37.62124,127.013528,6
3385.25,37.62124,127.013528,7
4293.75,37.62124,127.013528,8
3059.25,37.62124,127.013528,9
3400.25,37.62124,127.013528,10
3963.75,37.62124,127.013528,11
5065.5,37.62124,127.013528,12
5751.75,37.62124,127.013528,13
6547.0,37.62124,127.013528,14
8845.0,37.62124,127.013528,15
11043.0,37.62124,127.013528,16
13730.0,37.62124,127.013528,17
22737.0,37.62124,127.013528,18
21321.75,37.62124,127.013528,19
12196.75,37.62124,127.013528,20
11330.25,37.62124,127.013528,21
10119.25,37.62124,127.013528,22
6006.5,37.62124,127.013528,23
2017.5,37.62124,127.013528,0
2.0,37.62124,127.013528,1
0.0,37.62124,127.013528,2
0.0,37.62124,127.013528,3
6.0,37.4876,126.753664,4
8398.5,37.4876,126.753664,5
15501.5,37.4876,126.753664,6
27829.5,37.4876,126.753664,7
73044.75,37.4876,126.753664,8
38386.0,37.4876,126.753664,9
22896.75,37.4876,126.753664,10
22857.25,37.4876,126.753664,11
24864.5,37.4876,126.753664,12
27659.25,37.4876,126.753664,13
27984.5,37.4876,126.753664,14
31212.5,37.4876,126.753664,15
42762.0,37.4876,126.753664,16
57757.75,37.4876,126.753664,17
91323.75,37.4876,126.753664,18
82713.0,37.4876,126.753664,19
48183.75,37.4876,126.753664,20
42274.0,37.4876,126.753664,21
37097.0,37.4876,126.753664,22
22933.75,37.4876,126.753664,23
2505.25,37.4876,126.753664,0
0.25,37.4876,126.753664,1
0.0,37.4876,126.753664,2
0.0,37.4876,126.753664,3
0.0,37.561184,126.811973,4
1006.5,37.561184,126.811973,5
3557.5,37.561184,126.811973,6
6515.25,37.561184,126.811973,7
11243.0,37.561184,126.811973,8
7495.0,37.561184,126.811973,9
6218.75,37.561184,126.811973,10
6683.75,37.561184,126.811973,11
7659.75,37.561184,126.811973,12
8029.75,37.561184,126.811973,13
8261.0,37.561184,126.811973,14
9743.5,37.561184,126.811973,15
11428.5,37.561184,126.811973,16
13331.75,37.561184,126.811973,17
19771.5,37.561184,126.811973,18
16067.5,37.561184,126.811973,19
10294.75,37.561184,126.811973,20
9586.75,37.561184,126.811973,21
9012.5,37.561184,126.811973,22
5509.0,37.561184,126.811973,23
1988.25,37.561184,126.811973,0
4.25,37.561184,126.811973,1
0.0,37.561184,126.811973,2
0.0,37.561184,126.811973,3
1.25,37.075696,127.054301,4
1139.75,37.075696,127.054301,5
3643.0,37.075696,127.054301,6
6458.25,37.075696,127.054301,7
8028.25,37.075696,127.054301,8
4264.0,37.075696,127.054301,9
4054.75,37.075696,127.054301,10
4139.75,37.075696,127.054301,11
5964.0,37.075696,127.054301,12
5803.25,37.075696,127.054301,13
6297.75,37.075696,127.054301,14
7831.5,37.075696,127.054301,15
9675.25,37.075696,127.054301,16
12467.0,37.075696,127.054301,17
13531.25,37.075696,127.054301,18
13225.5,37.075696,127.054301,19
9901.75,37.075696,127.054301,20
8609.25,37.075696,127.054301,21
7472.5,37.075696,127.054301,22
6390.75,37.075696,127.054301,23
564.0,37.075696,127.054301,0
0.0,37.075696,127.054301,1
0.0,37.075696,127.054301,2
0.0,37.075696,127.054301,3
0.0,37.499703,127.112183,4
550.5,37.499703,127.112183,5
4982.75,37.499703,127.112183,6
9262.75,37.499703,127.112183,7
17571.25,37.499703,127.112183,8
10753.25,37.499703,127.112183,9
8751.5,37.499703,127.112183,10
8514.75,37.499703,127.112183,11
9928.5,37.499703,127.112183,12
11435.5,37.499703,127.112183,13
12260.0,37.499703,127.112183,14
14312.5,37.499703,127.112183,15
16280.0,37.499703,127.112183,16
21101.0,37.499703,127.112183,17
30209.0,37.499703,127.112183,18
24011.25,37.499703,127.112183,19
13910.75,37.499703,127.112183,20
13288.25,37.499703,127.112183,21
12406.5,37.499703,127.112183,22
7041.25,37.499703,127.112183,23
1986.25,37.499703,127.112183,0
190.25,37.499703,127.112183,1
0.0,37.499703,127.112183,2
0.0,37.499703,127.112183,3
3.25,37.67785,127.055315,4
681.25,37.67785,127.055315,5
5079.25,37.67785,127.055315,6
7691.25,37.67785,127.055315,7
16679.0,37.67785,127.055315,8
16122.0,37.67785,127.055315,9
16098.0,37.67785,127.055315,10
14816.5,37.67785,127.055315,11
16392.25,37.67785,127.055315,12
15022.5,37.67785,127.055315,13
15351.0,37.67785,127.055315,14
18634.5,37.67785,127.055315,15
22922.5,37.67785,127.055315,16
28495.5,37.67785,127.055315,17
41005.0,37.67785,127.055315,18
42631.75,37.67785,127.055315,19
25163.0,37.67785,127.055315,20
20468.75,37.67785,127.055315,21
18876.25,37.67785,127.055315,22
12482.0,37.67785,127.055315,23
4659.5,37.67785,127.055315,0
18.0,37.67785,127.055315,1
0.5,37.67785,127.055315,2
0.0,37.67785,127.055315,3
2.75,37.487371,127.10188,4
2284.5,37.487371,127.10188,5
17499.25,37.487371,127.10188,6
34012.25,37.487371,127.10188,7
54211.25,37.487371,127.10188,8
34227.0,37.487371,127.10188,9
24048.5,37.487371,127.10188,10
19729.5,37.487371,127.10188,11
25048.75,37.487371,127.10188,12
23396.0,37.487371,127.10188,13
24217.75,37.487371,127.10188,14
28492.25,37.487371,127.10188,15
32422.25,37.487371,127.10188,16
39214.75,37.487371,127.10188,17
51445.0,37.487371,127.10188,18
39050.5,37.487371,127.10188,19
26686.25,37.487371,127.10188,20
23303.25,37.487371,127.10188,21
21397.75,37.487371,127.10188,22
8598.5,37.487371,127.10188,23
3122.75,37.487371,127.10188,0
216.0,37.487371,127.10188,1
0.0,37.487371,127.10188,2
0.0,37.487371,127.10188,3
66.0,37.265974,126.999874,4
4921.25,37.265974,126.999874,5
30316.25,37.265974,126.999874,6
50386.5,37.265974,126.999874,7
74066.25,37.265974,126.999874,8
67846.75,37.265974,126.999874,9
64940.0,37.265974,126.999874,10
65792.75,37.265974,126.999874,11
78136.25,37.265974,126.999874,12
72521.0,37.265974,126.999874,13
71741.5,37.265974,126.999874,14
71567.5,37.265974,126.999874,15
84057.5,37.265974,126.999874,16
96330.25,37.265974,126.999874,17
125197.5,37.265974,126.999874,18
92904.0,37.265974,126.999874,19
55178.0,37.265974,126.999874,20
41244.75,37.265974,126.999874,21
34044.25,37.265974,126.999874,22
21642.75,37.265974,126.999874,23
6876.25,37.265974,126.999874,0
0.75,37.265974,126.999874,1
0.0,37.265974,126.999874,2
0.0,37.265974,126.999874,3
0.0,37.437428,127.140722,4
599.0,37.437428,127.140722,5
2859.5,37.437428,127.140722,6
4684.75,37.437428,127.140722,7
10094.75,37.437428,127.140722,8
6488.5,37.437428,127.140722,9
5604.75,37.437428,127.140722,10
6154.0,37.437428,127.140722,11
6487.25,37.437428,127.140722,12
7880.75,37.437428,127.140722,13
7785.0,37.437428,127.140722,14
8759.25,37.437428,127.140722,15
9481.75,37.437428,127.140722,16
11248.25,37.437428,127.140722,17
15770.0,37.437428,127.140722,18
12341.25,37.437428,127.140722,19
8195.25,37.437428,127.140722,20
7950.0,37.437428,127.140722,21
6736.0,37.437428,127.140722,22
4516.5,37.437428,127.140722,23
1146.0,37.437428,127.140722,0
185.5,37.437428,127.140722,1
0.0,37.437428,127.140722,2
0.0,37.437428,127.140722,3
1.25,37.564718,126.977108,4
2872.0,37.564718,126.977108,5
19465.125,37.564718,126.977108,6
66714.125,37.564718,126.977108,7
203406.5,37.564718,126.977108,8
86589.0,37.564718,126.977108,9
34681.0,37.564718,126.977108,10
33548.5,37.564718,126.977108,11
32014.875,37.564718,126.977108,12
32928.125,37.564718,126.977108,13
28734.25,37.564718,126.977108,14
26017.125,37.564718,126.977108,15
24059.375,37.564718,126.977108,16
24952.625,37.564718,126.977108,17
23831.75,37.564718,126.977108,18
12400.375,37.564718,126.977108,19
8016.75,37.564718,126.977108,20
7824.125,37.564718,126.977108,21
6355.625,37.564718,126.977108,22
4184.125,37.564718,126.977108,23
1149.375,37.564718,126.977108,0
44.125,37.564718,126.977108,1
0.625,37.564718,126.977108,2
0.0,37.564718,126.977108,3
0.0,37.554548,127.020331,4
364.5,37.554548,127.020331,5
2582.75,37.554548,127.020331,6
7633.5,37.554548,127.020331,7
12133.75,37.554548,127.020331,8
7521.25,37.554548,127.020331,9
5798.5,37.554548,127.020331,10
5936.25,37.554548,127.020331,11
7400.5,37.554548,127.020331,12
7999.5,37.554548,127.020331,13
8602.5,37.554548,127.020331,14
10623.75,37.554548,127.020331,15
12659.5,37.554548,127.020331,16
16557.0,37.554548,127.020331,17
25582.5,37.554548,127.020331,18
17507.5,37.554548,127.020331,19
10994.75,37.554548,127.020331,20
10088.75,37.554548,127.020331,21
9203.0,37.554548,127.020331,22
5715.0,37.554548,127.020331,23
1869.25,37.554548,127.020331,0
3.0,37.554548,127.020331,1
0.0,37.554548,127.020331,2
0.0,37.554548,127.020331,3
2.25,37.517122,126.917169,4
1072.0,37.517122,126.917169,5
3488.25,37.517122,126.917169,6
10799.875,37.517122,126.917169,7
20892.875,37.517122,126.917169,8
8377.75,37.517122,126.917169,9
4782.0,37.517122,126.917169,10
4912.25,37.517122,126.917169,11
5494.25,37.517122,126.917169,12
6110.375,37.517122,126.917169,13
6053.0,37.517122,126.917169,14
7151.375,37.517122,126.917169,15
9139.125,37.517122,126.917169,16
13123.5,37.517122,126.917169,17
20701.125,37.517122,126.917169,18
13878.625,37.517122,126.917169,19
10262.5,37.517122,126.917169,20
10548.375,37.517122,126.917169,21
9504.75,37.517122,126.917169,22
5968.25,37.517122,126.917169,23
1467.25,37.517122,126.917169,0
3.25,37.517122,126.917169,1
0.0,37.517122,126.917169,2
0.0,37.517122,126.917169,3
0.0,37.612887,127.103218,4
0.0,37.612887,127.103218,5
0.0,37.612887,127.103218,6
0.0,37.612887,127.103218,7
0.0,37.612887,127.103218,8
0.0,37.612887,127.103218,9
0.0,37.612887,127.103218,10
0.0,37.612887,127.103218,11
0.0,37.612887,127.103218,12
0.0,37.612887,127.103218,13
0.0,37.612887,127.103218,14
0.0,37.612887,127.103218,15
0.0,37.612887,127.103218,16
0.0,37.612887,127.103218,17
0.0,37.612887,127.103218,18
0.0,37.612887,127.103218,19
0.0,37.612887,127.103218,20
0.0,37.612887,127.103218,21
0.0,37.612887,127.103218,22
0.0,37.612887,127.103218,23
0.0,37.612887,127.103218,0
0.0,37.612887,127.103218,1
0.0,37.612887,127.103218,2
0.0,37.612887,127.103218,3
0.5,37.504598,127.02506,4
1317.75,37.504598,127.02506,5
13101.75,37.504598,127.02506,6
37792.25,37.504598,127.02506,7
85581.0,37.504598,127.02506,8
94376.25,37.504598,127.02506,9
53215.5,37.504598,127.02506,10
42880.25,37.504598,127.02506,11
41668.75,37.504598,127.02506,12
46765.75,37.504598,127.02506,13
45097.0,37.504598,127.02506,14
43643.75,37.504598,127.02506,15
51719.5,37.504598,127.02506,16
66855.0,37.504598,127.02506,17
96584.75,37.504598,127.02506,18
56755.25,37.504598,127.02506,19
29983.0,37.504598,127.02506,20
25565.75,37.504598,127.02506,21
21503.75,37.504598,127.02506,22
13040.25,37.504598,127.02506,23
3162.5,37.504598,127.02506,0
552.75,37.504598,127.02506,1
7.5,37.504598,127.02506,2
0.0,37.504598,127.02506,3
0.0,37.57004,127.046481,4
170.0,37.57004,127.046481,5
595.75,37.57004,127.046481,6
910.0,37.57004,127.046481,7
1789.0,37.57004,127.046481,8
997.0,37.57004,127.046481,9
1110.5,37.57004,127.046481,10
1228.75,37.57004,127.046481,11
1456.25,37.57004,127.046481,12
1651.0,37.57004,127.046481,13
1989.0,37.57004,127.046481,14
2616.25,37.57004,127.046481,15
3656.75,37.57004,127.046481,16
4535.25,37.57004,127.046481,17
9664.5,37.57004,127.046481,18
7005.75,37.57004,127.046481,19
3368.5,37.57004,127.046481,20
3782.5,37.57004,127.046481,21
3056.0,37.57004,127.046481,22
2016.0,37.57004,127.046481,23
538.75,37.57004,127.046481,0
3.25,37.57004,127.046481,1
0.0,37.57004,127.046481,2
0.0,37.57004,127.046481,3
0.75,37.565972,127.01782,4
1046.625,37.565972,127.01782,5
7361.5,37.565972,127.01782,6
14661.875,37.565972,127.01782,7
33302.5,37.565972,127.01782,8
21803.75,37.565972,127.01782,9
15857.125,37.565972,127.01782,10
15287.5,37.565972,127.01782,11
15455.25,37.565972,127.01782,12
16683.25,37.565972,127.01782,13
15967.875,37.565972,127.01782,14
16720.25,37.565972,127.01782,15
19658.25,37.565972,127.01782,16
24603.5,37.565972,127.01782,17
35506.0,37.565972,127.01782,18
26472.25,37.565972,127.01782,19
15684.375,37.565972,127.01782,20
13473.0,37.565972,127.01782,21
13116.5,37.565972,127.01782,22
9956.25,37.565972,127.01782,23
2857.375,37.565972,127.01782,0
36.625,37.565972,127.01782,1
0.0,37.565972,127.01782,2
0.0,37.565972,127.01782,3
2.0,37.487462,126.913149,4
1776.25,37.487462,126.913149,5
8797.0,37.487462,126.913149,6
15365.5,37.487462,126.913149,7
25820.75,37.487462,126.913149,8
18817.75,37.487462,126.913149,9
17432.5,37.487462,126.913149,10
18806.75,37.487462,126.913149,11
22326.75,37.487462,126.913149,12
25313.25,37.487462,126.913149,13
29056.75,37.487462,126.913149,14
38876.75,37.487462,126.913149,15
45259.0,37.487462,126.913149,16
60857.75,37.487462,126.913149,17
90921.5,37.487462,126.913149,18
82729.75,37.487462,126.913149,19
55973.0,37.487462,126.913149,20
58011.5,37.487462,126.913149,21
54577.25,37.487462,126.913149,22
31720.5,37.487462,126.913149,23
8788.75,37.487462,126.913149,0
215.0,37.487462,126.913149,1
0.0,37.487462,126.913149,2
0.0,37.487462,126.913149,3
1.25,37.499701,126.928276,4
807.5,37.499701,126.928276,5
4838.75,37.499701,126.928276,6
8155.5,37.499701,126.928276,7
17596.25,37.499701,126.928276,8
14439.5,37.499701,126.928276,9
12529.5,37.499701,126.928276,10
12860.5,37.499701,126.928276,11
14419.5,37.499701,126.928276,12
15947.5,37.499701,126.928276,13
17822.75,37.499701,126.928276,14
21436.25,37.499701,126.928276,15
26456.25,37.499701,126.928276,16
34925.0,37.499701,126.928276,17
60076.75,37.499701,126.928276,18
46473.75,37.499701,126.928276,19
27703.5,37.499701,126.928276,20
25863.5,37.499701,126.928276,21
22189.0,37.499701,126.928276,22
14925.25,37.499701,126.928276,23
5415.5,37.499701,126.928276,0
18.0,37.499701,126.928276,1
0.0,37.499701,126.928276,2
0.0,37.499701,126.928276,3
11.0,37.508725,126.891295,4
2785.125,37.508725,126.891295,5
11356.375,37.508725,126.891295,6
23750.125,37.508725,126.891295,7
62808.0,37.508725,126.891295,8
36871.125,37.508725,126.891295,9
33256.5,37.508725,126.891295,10
32814.5,37.508725,126.891295,11
34097.375,37.508725,126.891295,12
36887.625,37.508725,126.891295,13
34700.125,37.508725,126.891295,14
39389.875,37.508725,126.891295,15
45844.25,37.508725,126.891295,16
61030.375,37.508725,126.891295,17
93314.625,37.508725,126.891295,18
67160.25,37.508725,126.891295,19
38586.0,37.508725,126.891295,20
36518.5,37.508725,126.891295,21
34669.875,37.508725,126.891295,22
26207.5,37.508725,126.891295,23
10944.0,37.508725,126.891295,0
1304.875,37.508725,126.891295,1
4.875,37.508725,126.891295,2
0.0,37.508725,126.891295,3
3.875,37.484201,126.929715,4
2106.5,37.484201,126.929715,5
9188.25,37.484201,126.929715,6
13249.25,37.484201,126.929715,7
22942.625,37.484201,126.929715,8
22653.25,37.484201,126.929715,9
21072.625,37.484201,126.929715,10
24028.0,37.484201,126.929715,11
26875.25,37.484201,126.929715,12
30615.625,37.484201,126.929715,13
33407.875,37.484201,126.929715,14
42433.0,37.484201,126.929715,15
51654.75,37.484201,126.929715,16
69626.125,37.484201,126.929715,17
116388.75,37.484201,126.929715,18
104898.375,37.484201,126.929715,19
64916.875,37.484201,126.929715,20
61444.625,37.484201,126.929715,21
57371.625,37.484201,126.929715,22
36990.375,37.484201,126.929715,23
11305.625,37.484201,126.929715,0
301.25,37.484201,126.929715,1
0.25,37.484201,126.929715,2
0.0,37.484201,126.929715,3
0.0,37.544277,126.88308,4
355.25,37.544277,126.88308,5
2461.75,37.544277,126.88308,6
3236.25,37.544277,126.88308,7
6050.75,37.544277,126.88308,8
3012.5,37.544277,126.88308,9
2804.25,37.544277,126.88308,10
3053.0,37.544277,126.88308,11
3279.0,37.544277,126.88308,12
4304.75,37.544277,126.88308,13
4304.5,37.544277,126.88308,14
4950.25,37.544277,126.88308,15
6435.25,37.544277,126.88308,16
8921.0,37.544277,126.88308,17
14131.5,37.544277,126.88308,18
12052.5,37.544277,126.88308,19
6659.5,37.544277,126.88308,20
7017.5,37.544277,126.88308,21
6092.5,37.544277,126.88308,22
3475.0,37.544277,126.88308,23
1412.0,37.544277,126.88308,0
103.0,37.544277,126.88308,1
0.25,37.544277,126.88308,2
0.0,37.544277,126.88308,3
0.0,37.503415,126.995925,4
802.0,37.503415,126.995925,5
11799.5,37.503415,126.995925,6
